PACKAGE,VERSION
https://github.com/google/pprof,v0.0.0-20240727154555-813a5fbdbec8
https://github.com/google/pprof,v0.0.0-20241029153458-d1b30febd7db
https://github.com/google/pprof,v0.0.0-20241210010833-40e02aabc2ad
https://github.com/google/s2a-go,v0.1.7
https://github.com/google/s2a-go,v0.1.9
https://github.com/google/safetext,v0.0.0-20220905092116-b49f7bc46da2
https://github.com/google/shlex,v0.0.0-20191202100458-e7afc7fbc510
https://github.com/google/uuid,v1.3.0
https://github.com/google/uuid,v1.4.0
https://github.com/google/uuid,v1.6.0
https://github.com/googleapis/enterprise-certificate-proxy,v0.3.2
https://github.com/googleapis/enterprise-certificate-proxy,v0.3.4
https://github.com/googleapis/gax-go,v2.12.0
https://github.com/googleapis/gax-go,v2.12.3
https://github.com/googleapis/gax-go,v2.14.1
https://github.com/googleapis/google-cloud-go-testing,v0.0.0-20210719221736-1c9a4c676720
https://github.com/gophercloud/gophercloud,v2.4.0
https://github.com/gorilla/handlers,v1.5.1
https://github.com/gorilla/mux,v1.8.0
https://github.com/gorilla/mux,v1.8.1
https://github.com/gorilla/websocket,v1.5.0
https://github.com/gorilla/websocket,v1.5.1
https://github.com/gorilla/websocket,v1.5.3
https://github.com/gosuri/uitable,v0.0.4
https://github.com/grafana/regexp,v0.0.0-20240518133315-a468a5bfb3bc
https://github.com/gregjones/httpcache,v0.0.0-20190611155906-901d90724c79
https://github.com/grpc-ecosystem/go-grpc-middleware,v1.3.0
https://github.com/grpc-ecosystem/go-grpc-middleware,v1.4.0
https://github.com/grpc-ecosystem/go-grpc-prometheus,v1.2.0
https://github.com/grpc-ecosystem/grpc-gateway,v2.20.0
https://github.com/grpc-ecosystem/grpc-gateway,v2.22.0
https://github.com/grpc-ecosystem/grpc-gateway,v2.25.1
https://github.com/grpc-ecosystem/grpc-gateway,v2.26.1
https://github.com/grpc-ecosystem/grpc-gateway,v1.16.0
https://github.com/hanwen/go-fuse,v2.6.3
https://github.com/hashicorp/consul,v1.28.2
https://github.com/hashicorp/consul,v1.31.0
https://github.com/hashicorp/cronexpr,v1.1.2
https://github.com/hashicorp/errwrap,v1.0.0
https://github.com/hashicorp/errwrap,v1.1.0
https://github.com/hashicorp/go-cleanhttp,v0.5.2
https://github.com/hashicorp/go-hclog,v1.5.0
https://github.com/hashicorp/go-hclog,v1.6.3
https://github.com/hashicorp/go-immutable-radix,v2.1.0
https://github.com/hashicorp/go-immutable-radix,v1.3.1
https://github.com/hashicorp/go-multierror,v1.1.1
https://github.com/hashicorp/go-retryablehttp,v0.7.7
https://github.com/hashicorp/go-rootcerts,v1.0.2
https://github.com/hashicorp/go-version,v1.7.0
https://github.com/hashicorp/golang-lru,v2.0.7
https://github.com/hashicorp/golang-lru,v0.5.4
https://github.com/hashicorp/golang-lru,v0.6.0
https://github.com/hashicorp/hcl,v1.0.0
https://github.com/hashicorp/nomad,v0.0.0-20241218080744-e3ac00f30eec
https://github.com/hashicorp/serf,v0.10.1
https://github.com/hetznercloud/hcloud-go,v2.18.0
https://github.com/hexops/gotextdiff,v1.0.3
https://github.com/howardjohn/unshare-go,v0.5.0
https://github.com/huandu/xstrings,v1.3.3
https://github.com/huandu/xstrings,v1.5.0
https://github.com/iancoleman/strcase,v0.3.0
https://github.com/ianlancetaylor/demangle,v0.0.0-20230524184225-eabc099b10ab
https://github.com/ianlancetaylor/demangle,v0.0.0-20240312041847-bd984b5ce465
https://github.com/imdario/mergo,v0.3.11
https://github.com/imdario/mergo,v0.3.12
https://github.com/imdario/mergo,v0.3.6
https://github.com/in-toto/in-toto-golang,v0.5.0
https://github.com/inconshreveable/mousetrap,v1.1.0
https://github.com/insomniacslk/dhcp,v0.0.0-20240829085014-a3a4c1f04475
https://github.com/ionos-cloud/sdk-go,v6.3.2
