PACKAGE,VERSION
https://github.com/google/go-cmp,v0.7.0
https://github.com/google/go-containerregistry,v0.20.1
https://github.com/google/go-containerregistry,v0.20.3
https://github.com/google/go-querystring,v1.1.0
https://github.com/google/gofuzz,v1.0.0
https://github.com/google/gofuzz,v1.1.0
https://github.com/google/gofuzz,v1.2.0
https://github.com/google/gopacket,v1.1.19
https://github.com/google/pprof,v0.0.0-20210407192527-94a9f03dee38
https://github.com/google/pprof,v0.0.0-20210720184732-4bb14d4b1be1
https://github.com/google/pprof,v0.0.0-20240227163752-401108e1b7e7
https://github.com/google/pprof,v0.0.0-20240424215950-a892ee059fd6
https://github.com/google/pprof,v0.0.0-20240525223248-4bfdf5a9a2af
https://github.com/google/pprof,v0.0.0-20240727154555-813a5fbdbec8
https://github.com/google/pprof,v0.0.0-20241029153458-d1b30febd7db
https://github.com/google/pprof,v0.0.0-20241210010833-40e02aabc2ad
https://github.com/google/pprof,v0.0.0-20250607225305-033d6d78b36a
https://github.com/google/s2a-go,v0.1.7
https://github.com/google/s2a-go,v0.1.9
https://github.com/google/safetext,v0.0.0-20220905092116-b49f7bc46da2
https://github.com/google/shlex,v0.0.0-20191202100458-e7afc7fbc510
https://github.com/google/uuid,v1.1.2
https://github.com/google/uuid,v1.3.0
https://github.com/google/uuid,v1.4.0
https://github.com/google/uuid,v1.6.0
https://github.com/googleapis/enterprise-certificate-proxy,v0.3.2
https://github.com/googleapis/enterprise-certificate-proxy,v0.3.4
https://github.com/googleapis/enterprise-certificate-proxy,v0.3.5
https://github.com/googleapis/gax-go,v2.12.0
https://github.com/googleapis/gax-go,v2.12.3
https://github.com/googleapis/gax-go,v2.14.1
https://github.com/googleapis/go-genproto,v0.0.0-20180817151627-c66870c02cf8
https://github.com/googleapis/go-genproto,v0.0.0-20190819201941-24fa4b261c55
https://github.com/googleapis/go-genproto,v0.0.0-20200423170343-7949de9c1215
https://github.com/googleapis/go-genproto,v0.0.0-20200526211855-cb27e3aa2013
https://github.com/googleapis/go-genproto,v0.0.0-20230525234030-28d5490b6b19
https://github.com/googleapis/go-genproto,v0.0.0-20230731190214-cbb8c96f2d6d
https://github.com/googleapis/go-genproto,v0.0.0-20230822172742-b8732ec3820d
https://github.com/googleapis/go-genproto,v0.0.0-20231106174013-bbf56f31fb17
https://github.com/googleapis/go-genproto,v0.0.0-20231120223509-83a465c0220f
https://github.com/googleapis/go-genproto,v0.0.0-20231211222908-989df2bf70f3
https://github.com/googleapis/go-genproto,v0.0.0-20240123012728-ef4313101c80
https://github.com/googleapis/go-genproto,v0.0.0-20240213162025-012b6fc9bca9
https://github.com/googleapis/go-genproto,v0.0.0-20240311132316-a219d84964c2
